{'tid': 6, 'aid': 7, 'uid': 8, 'tstamp': 1289238901000}
{'tid': 2641, 'aid': 2470, 'uid': 1263, 'tstamp': 1289211015000}
{'tid': 2649, 'aid': 2475, 'uid': 1263, 'tstamp': 1288860184000}
{'tid': 2651, 'aid': 2475, 'uid': 1263, 'tstamp': 1288860184000}
{'tid': 2652, 'aid': 2476, 'uid': 1263, 'tstamp': 1288780718000}
{'tid': 1631, 'aid': 2480, 'uid': 1263, 'tstamp': 1288524082000}
{'tid': 2657, 'aid': 2480, 'uid': 1263, 'tstamp': 1288524082000}
{'tid': 1842, 'aid': 2481, 'uid': 1263, 'tstamp': 1288295005000}
{'tid': 2658, 'aid': 2481, 'uid': 1263, 'tstamp': 1288295005000}
{'tid': 1302, 'aid': 2482, 'uid': 1263, 'tstamp': 1288184752000}
{'tid': 2660, 'aid': 2482, 'uid': 1263, 'tstamp': 1288184752000}
{'tid': 986, 'aid': 2484, 'uid': 1263, 'tstamp': 1288102932000}
{'tid': 1892, 'aid': 2484, 'uid': 1263, 'tstamp': 1288102932000}
{'tid': 2664, 'aid': 2485, 'uid': 1263, 'tstamp': 1288076596000}
{'tid': 3, 'aid': 2487, 'uid': 1263, 'tstamp': 1287854879000}
{'tid': 1197, 'aid': 2490, 'uid': 1263, 'tstamp': 1287349029000}
{'tid': 1705, 'aid': 2492, 'uid': 1263, 'tstamp': 1287059764000}
{'tid': 2675, 'aid': 2492, 'uid': 1263, 'tstamp': 1287059764000}
{'tid': 2677, 'aid': 2494, 'uid': 1263, 'tstamp': 1286967495000}
{'tid': 423, 'aid': 2495, 'uid': 1263, 'tstamp': 1286916617000}
{'tid': 1719, 'aid': 2496, 'uid': 1263, 'tstamp': 1286867523000}
{'tid': 2679, 'aid': 2497, 'uid': 1263, 'tstamp': 1286747381000}
{'tid': 2681, 'aid': 2499, 'uid': 1263, 'tstamp': 1286456112000}
{'tid': 2617, 'aid': 2500, 'uid': 1263, 'tstamp': 1286374459000}
{'tid': 2683, 'aid': 2500, 'uid': 1263, 'tstamp': 1286374459000}
{'tid': 1135, 'aid': 2510, 'uid': 1263, 'tstamp': 1284625039000}
{'tid': 603, 'aid': 2512, 'uid': 1263, 'tstamp': 1284473244000}
{'tid': 2646, 'aid': 2514, 'uid': 1263, 'tstamp': 1284231543000}
{'tid': 1836, 'aid': 2515, 'uid': 1263, 'tstamp': 1284045382000}
{'tid': 2658, 'aid': 2515, 'uid': 1263, 'tstamp': 1284045382000}
{'tid': 2697, 'aid': 2517, 'uid': 1263, 'tstamp': 1283708212000}
{'tid': 1741, 'aid': 2519, 'uid': 1263, 'tstamp': 1283633383000}
{'tid': 1861, 'aid': 2521, 'uid': 1263, 'tstamp': 1282976492000}
{'tid': 905, 'aid': 2522, 'uid': 1263, 'tstamp': 1282815779000}
{'tid': 2703, 'aid': 2522, 'uid': 1263, 'tstamp': 1282815779000}
{'tid': 987, 'aid': 2523, 'uid': 1263, 'tstamp': 1282684131000}
{'tid': 2659, 'aid': 2523, 'uid': 1263, 'tstamp': 1282684131000}
{'tid': 2706, 'aid': 2525, 'uid': 1263, 'tstamp': 1282293255000}
{'tid': 2708, 'aid': 2525, 'uid': 1263, 'tstamp': 1282293255000}
{'tid': 2709, 'aid': 2526, 'uid': 1263, 'tstamp': 1282232732000}
{'tid': 2713, 'aid': 2530, 'uid': 1263, 'tstamp': 1281873535000}
{'tid': 2719, 'aid': 2530, 'uid': 1263, 'tstamp': 1281873535000}
{'tid': 986, 'aid': 2533, 'uid': 1263, 'tstamp': 1281005089000}
{'tid': 1018, 'aid': 2533, 'uid': 1263, 'tstamp': 1281005089000}
{'tid': 2434, 'aid': 2534, 'uid': 1263, 'tstamp': 1280918558000}
{'tid': 623, 'aid': 2535, 'uid': 1263, 'tstamp': 1280262977000}
{'tid': 2695, 'aid': 2536, 'uid': 1263, 'tstamp': 1280213785000}
{'tid': 2674, 'aid': 2538, 'uid': 1263, 'tstamp': 1280007870000}
{'tid': 2726, 'aid': 2540, 'uid': 1263, 'tstamp': 1279867000000}
{'tid': 2255, 'aid': 2541, 'uid': 1263, 'tstamp': 1279532540000}
{'tid': 2728, 'aid': 2541, 'uid': 1263, 'tstamp': 1279532540000}
{'tid': 470, 'aid': 2544, 'uid': 1263, 'tstamp': 1279207120000}
{'tid': 2732, 'aid': 2544, 'uid': 1263, 'tstamp': 1279207120000}
{'tid': 2682, 'aid': 2545, 'uid': 1263, 'tstamp': 1279115123000}
{'tid': 2674, 'aid': 2547, 'uid': 1263, 'tstamp': 1279057620000}
{'tid': 2736, 'aid': 2547, 'uid': 1263, 'tstamp': 1279057620000}
{'tid': 2664, 'aid': 2550, 'uid': 1263, 'tstamp': 1278922213000}
{'tid': 395, 'aid': 2551, 'uid': 1263, 'tstamp': 1278871216000}
{'tid': 2266, 'aid': 2553, 'uid': 1263, 'tstamp': 1278572121000}
{'tid': 2744, 'aid': 2553, 'uid': 1263, 'tstamp': 1278572121000}
{'tid': 1833, 'aid': 2554, 'uid': 1263, 'tstamp': 1278426436000}
{'tid': 2680, 'aid': 2555, 'uid': 1263, 'tstamp': 1278400787000}
{'tid': 2748, 'aid': 2555, 'uid': 1263, 'tstamp': 1278400787000}
{'tid': 283, 'aid': 2556, 'uid': 1263, 'tstamp': 1278322813000}
{'tid': 2749, 'aid': 2556, 'uid': 1263, 'tstamp': 1278322813000}
{'tid': 873, 'aid': 2557, 'uid': 1263, 'tstamp': 1278314375000}
{'tid': 2664, 'aid': 2558, 'uid': 1263, 'tstamp': 1278052781000}
{'tid': 2751, 'aid': 2558, 'uid': 1263, 'tstamp': 1278052781000}
{'tid': 557, 'aid': 2559, 'uid': 1263, 'tstamp': 1278052121000}
{'tid': 69, 'aid': 2560, 'uid': 1263, 'tstamp': 1277976746000}
{'tid': 2752, 'aid': 2560, 'uid': 1263, 'tstamp': 1277976746000}
{'tid': 2756, 'aid': 2562, 'uid': 1263, 'tstamp': 1277793280000}
{'tid': 2768, 'aid': 1303, 'uid': 1296, 'tstamp': 1287052827000}
{'tid': 2803, 'aid': 1303, 'uid': 1296, 'tstamp': 1287052827000}
{'tid': 897, 'aid': 1823, 'uid': 1296, 'tstamp': 1286358290000}
{'tid': 2782, 'aid': 1823, 'uid': 1296, 'tstamp': 1286358290000}
{'tid': 2820, 'aid': 1823, 'uid': 1296, 'tstamp': 1286358290000}
{'tid': 1316, 'aid': 2565, 'uid': 1296, 'tstamp': 1289083986000}
{'tid': 2762, 'aid': 2566, 'uid': 1296, 'tstamp': 1289047925000}
{'tid': 2763, 'aid': 2567, 'uid': 1296, 'tstamp': 1288977121000}
{'tid': 2764, 'aid': 2569, 'uid': 1296, 'tstamp': 1288784017000}
{'tid': 2766, 'aid': 2570, 'uid': 1296, 'tstamp': 1288773392000}
{'tid': 2549, 'aid': 2571, 'uid': 1296, 'tstamp': 1288773153000}
{'tid': 2768, 'aid': 2571, 'uid': 1296, 'tstamp': 1288773153000}
{'tid': 1650, 'aid': 2572, 'uid': 1296, 'tstamp': 1288772728000}
{'tid': 2770, 'aid': 2572, 'uid': 1296, 'tstamp': 1288772728000}
{'tid': 644, 'aid': 2573, 'uid': 1296, 'tstamp': 1288772400000}
{'tid': 962, 'aid': 2574, 'uid': 1296, 'tstamp': 1288728147000}
{'tid': 2769, 'aid': 2574, 'uid': 1296, 'tstamp': 1288728147000}
{'tid': 2771, 'aid': 2575, 'uid': 1296, 'tstamp': 1288712647000}
{'tid': 1316, 'aid': 2580, 'uid': 1296, 'tstamp': 1288510728000}
{'tid': 2762, 'aid': 2580, 'uid': 1296, 'tstamp': 1288510728000}
{'tid': 1080, 'aid': 2582, 'uid': 1296, 'tstamp': 1288508088000}
{'tid': 2769, 'aid': 2583, 'uid': 1296, 'tstamp': 1288507733000}
{'tid': 1743, 'aid': 2586, 'uid': 1296, 'tstamp': 1288324616000}
{'tid': 2153, 'aid': 2588, 'uid': 1296, 'tstamp': 1288242351000}
{'tid': 2778, 'aid': 2589, 'uid': 1296, 'tstamp': 1288173615000}
{'tid': 2779, 'aid': 2591, 'uid': 1296, 'tstamp': 1288091723000}
{'tid': 2780, 'aid': 2592, 'uid': 1296, 'tstamp': 1288091613000}
{'tid': 1078, 'aid': 2593, 'uid': 1296, 'tstamp': 1287984446000}
{'tid': 2766, 'aid': 2594, 'uid': 1296, 'tstamp': 1287984431000}
{'tid': 2769, 'aid': 2595, 'uid': 1296, 'tstamp': 1287984290000}
{'tid': 2781, 'aid': 2595, 'uid': 1296, 'tstamp': 1287984290000}
{'tid': 2783, 'aid': 2598, 'uid': 1296, 'tstamp': 1287862215000}
{'tid': 2784, 'aid': 2600, 'uid': 1296, 'tstamp': 1287757035000}
{'tid': 2785, 'aid': 2602, 'uid': 1296, 'tstamp': 1287732719000}
{'tid': 2786, 'aid': 2603, 'uid': 1296, 'tstamp': 1287731356000}
{'tid': 2787, 'aid': 2604, 'uid': 1296, 'tstamp': 1287481402000}
{'tid': 2789, 'aid': 2604, 'uid': 1296, 'tstamp': 1287481402000}
{'tid': 2781, 'aid': 2606, 'uid': 1296, 'tstamp': 1287383387000}
{'tid': 2781, 'aid': 2608, 'uid': 1296, 'tstamp': 1287382733000}
{'tid': 2781, 'aid': 2609, 'uid': 1296, 'tstamp': 1287382643000}
{'tid': 2781, 'aid': 2610, 'uid': 1296, 'tstamp': 1287382562000}
{'tid': 2781, 'aid': 2611, 'uid': 1296, 'tstamp': 1287382481000}
{'tid': 2781, 'aid': 2612, 'uid': 1296, 'tstamp': 1287382363000}
{'tid': 2781, 'aid': 2613, 'uid': 1296, 'tstamp': 1287382256000}
{'tid': 2793, 'aid': 2614, 'uid': 1296, 'tstamp': 1287382094000}
{'tid': 2794, 'aid': 2615, 'uid': 1296, 'tstamp': 1287382059000}
{'tid': 2796, 'aid': 2615, 'uid': 1296, 'tstamp': 1287382059000}
{'tid': 2769, 'aid': 2618, 'uid': 1296, 'tstamp': 1287381589000}
{'tid': 2801, 'aid': 2618, 'uid': 1296, 'tstamp': 1287381589000}
{'tid': 2477, 'aid': 2619, 'uid': 1296, 'tstamp': 1287262584000}
{'tid': 644, 'aid': 2620, 'uid': 1296, 'tstamp': 1287143963000}
{'tid': 2766, 'aid': 2621, 'uid': 1296, 'tstamp': 1287119896000}
{'tid': 2802, 'aid': 2622, 'uid': 1296, 'tstamp': 1287119442000}
{'tid': 2804, 'aid': 2622, 'uid': 1296, 'tstamp': 1287119442000}
{'tid': 890, 'aid': 2625, 'uid': 1296, 'tstamp': 1286864918000}
{'tid': 2800, 'aid': 2626, 'uid': 1296, 'tstamp': 1286864845000}
{'tid': 2786, 'aid': 2627, 'uid': 1296, 'tstamp': 1286864123000}
{'tid': 2810, 'aid': 2628, 'uid': 1296, 'tstamp': 1286778464000}
{'tid': 2814, 'aid': 2631, 'uid': 1296, 'tstamp': 1286693949000}
{'tid': 2766, 'aid': 2632, 'uid': 1296, 'tstamp': 1286548962000}
{'tid': 2815, 'aid': 2632, 'uid': 1296, 'tstamp': 1286548962000}
{'tid': 2549, 'aid': 2635, 'uid': 1296, 'tstamp': 1286358328000}
{'tid': 897, 'aid': 2636, 'uid': 1296, 'tstamp': 1286353309000}
{'tid': 2802, 'aid': 2636, 'uid': 1296, 'tstamp': 1286353309000}
{'tid': 2821, 'aid': 2636, 'uid': 1296, 'tstamp': 1286353309000}
{'tid': 2769, 'aid': 2638, 'uid': 1296, 'tstamp': 1286348044000}
{'tid': 2771, 'aid': 2639, 'uid': 1296, 'tstamp': 1286303683000}
{'tid': 2269, 'aid': 2640, 'uid': 1296, 'tstamp': 1286284610000}
{'tid': 2808, 'aid': 2641, 'uid': 1296, 'tstamp': 1286257041000}
{'tid': 2549, 'aid': 2642, 'uid': 1296, 'tstamp': 1286215137000}
{'tid': 2782, 'aid': 2642, 'uid': 1296, 'tstamp': 1286215137000}
{'tid': 2776, 'aid': 2643, 'uid': 1296, 'tstamp': 1286191974000}
{'tid': 880, 'aid': 2646, 'uid': 1296, 'tstamp': 1286171728000}
{'tid': 2769, 'aid': 2646, 'uid': 1296, 'tstamp': 1286171728000}
{'tid': 2697, 'aid': 2647, 'uid': 1296, 'tstamp': 1286168425000}
{'tid': 2828, 'aid': 2647, 'uid': 1296, 'tstamp': 1286168425000}
{'tid': 2805, 'aid': 2648, 'uid': 1296, 'tstamp': 1286027999000}
{'tid': 1865, 'aid': 2649, 'uid': 1296, 'tstamp': 1286002977000}
{'tid': 2792, 'aid': 2650, 'uid': 1296, 'tstamp': 1285934639000}
{'tid': 2792, 'aid': 2651, 'uid': 1296, 'tstamp': 1285934590000}
{'tid': 2762, 'aid': 2652, 'uid': 1296, 'tstamp': 1285875580000}
{'tid': 2762, 'aid': 2653, 'uid': 1296, 'tstamp': 1285867675000}
{'tid': 2832, 'aid': 2656, 'uid': 1296, 'tstamp': 1285831598000}
{'tid': 2833, 'aid': 2657, 'uid': 1296, 'tstamp': 1285822898000}
{'tid': 897, 'aid': 2658, 'uid': 1296, 'tstamp': 1285822664000}
{'tid': 2834, 'aid': 2659, 'uid': 1296, 'tstamp': 1285821248000}
{'tid': 1135, 'aid': 2660, 'uid': 1320, 'tstamp': 1287475220000}
{'tid': 1888, 'aid': 2660, 'uid': 1320, 'tstamp': 1287475220000}
{'tid': 1335, 'aid': 2662, 'uid': 1320, 'tstamp': 1286615028000}
{'tid': 1804, 'aid': 2665, 'uid': 1320, 'tstamp': 1284735197000}
{'tid': 1197, 'aid': 2666, 'uid': 1320, 'tstamp': 1284735011000}
{'tid': 1905, 'aid': 2667, 'uid': 1320, 'tstamp': 1284734919000}
{'tid': 1329, 'aid': 2668, 'uid': 1320, 'tstamp': 1284732838000}
{'tid': 2837, 'aid': 2669, 'uid': 1320, 'tstamp': 1284126062000}
{'tid': 2838, 'aid': 2671, 'uid': 1320, 'tstamp': 1279521525000}
{'tid': 529, 'aid': 2681, 'uid': 1320, 'tstamp': 1265287323000}
{'tid': 2847, 'aid': 2682, 'uid': 1320, 'tstamp': 1265197780000}
{'tid': 466, 'aid': 2687, 'uid': 1320, 'tstamp': 1264336718000}
{'tid': 2849, 'aid': 2688, 'uid': 1320, 'tstamp': 1264329976000}
{'tid': 291, 'aid': 2690, 'uid': 1320, 'tstamp': 1264093305000}
{'tid': 1264, 'aid': 2693, 'uid': 1320, 'tstamp': 1263284018000}
{'tid': 2849, 'aid': 2695, 'uid': 1320, 'tstamp': 1262963936000}
{'tid': 1197, 'aid': 2696, 'uid': 1320, 'tstamp': 1262951779000}
{'tid': 1798, 'aid': 2699, 'uid': 1320, 'tstamp': 1262767468000}
{'tid': 1905, 'aid': 2701, 'uid': 1320, 'tstamp': 1262694835000}
{'tid': 1335, 'aid': 2703, 'uid': 1320, 'tstamp': 1261564990000}
{'tid': 1297, 'aid': 2708, 'uid': 1320, 'tstamp': 1261420499000}
{'tid': 2851, 'aid': 2708, 'uid': 1320, 'tstamp': 1261420499000}
{'tid': 2852, 'aid': 2713, 'uid': 1320, 'tstamp': 1260708601000}
{'tid': 1329, 'aid': 2714, 'uid': 1320, 'tstamp': 1260616922000}
{'tid': 466, 'aid': 2715, 'uid': 1320, 'tstamp': 1260543149000}
{'tid': 1188, 'aid': 2715, 'uid': 1320, 'tstamp': 1260543149000}
{'tid': 2853, 'aid': 2716, 'uid': 1320, 'tstamp': 1260539032000}
{'tid': 1748, 'aid': 2718, 'uid': 1320, 'tstamp': 1260436582000}
{'tid': 2835, 'aid': 2721, 'uid': 1320, 'tstamp': 1259850493000}
{'tid': 515, 'aid': 2728, 'uid': 1320, 'tstamp': 1258559801000}
{'tid': 1335, 'aid': 2731, 'uid': 1320, 'tstamp': 1258314301000}
{'tid': 466, 'aid': 2732, 'uid': 1320, 'tstamp': 1258314178000}
{'tid': 2856, 'aid': 2732, 'uid': 1320, 'tstamp': 1258314178000}
{'tid': 1865, 'aid': 2733, 'uid': 1320, 'tstamp': 1258314081000}
{'tid': 2857, 'aid': 2733, 'uid': 1320, 'tstamp': 1258314081000}
{'tid': 1798, 'aid': 2734, 'uid': 1320, 'tstamp': 1258314002000}
{'tid': 466, 'aid': 2735, 'uid': 1320, 'tstamp': 1258313931000}
{'tid': 2493, 'aid': 2735, 'uid': 1320, 'tstamp': 1258313931000}
{'tid': 873, 'aid': 2741, 'uid': 1320, 'tstamp': 1255151139000}
{'tid': 1329, 'aid': 2744, 'uid': 1320, 'tstamp': 1254960898000}
{'tid': 2849, 'aid': 2744, 'uid': 1320, 'tstamp': 1254960898000}
{'tid': 956, 'aid': 2747, 'uid': 1320, 'tstamp': 1254957247000}
{'tid': 2859, 'aid': 2747, 'uid': 1320, 'tstamp': 1254957247000}
{'tid': 2493, 'aid': 2749, 'uid': 1320, 'tstamp': 1253891065000}
{'tid': 2493, 'aid': 2750, 'uid': 1320, 'tstamp': 1252050610000}
{'tid': 518, 'aid': 2752, 'uid': 1320, 'tstamp': 1251802078000}
{'tid': 2849, 'aid': 2755, 'uid': 1320, 'tstamp': 1248865567000}
{'tid': 2618, 'aid': 2756, 'uid': 1320, 'tstamp': 1248864988000}
{'tid': 2863, 'aid': 2759, 'uid': 1328, 'tstamp': 1289277818000}
{'tid': 439, 'aid': 2762, 'uid': 1328, 'tstamp': 1289192912000}
{'tid': 2620, 'aid': 2769, 'uid': 1328, 'tstamp': 1288851675000}
{'tid': 2868, 'aid': 2769, 'uid': 1328, 'tstamp': 1288851675000}
{'tid': 1242, 'aid': 2770, 'uid': 1328, 'tstamp': 1288823456000}
{'tid': 986, 'aid': 2772, 'uid': 1328, 'tstamp': 1288757874000}
{'tid': 2873, 'aid': 2774, 'uid': 1328, 'tstamp': 1288222526000}
{'tid': 2872, 'aid': 2777, 'uid': 1328, 'tstamp': 1288221889000}
{'tid': 2872, 'aid': 2778, 'uid': 1328, 'tstamp': 1288221497000}
{'tid': 2639, 'aid': 2779, 'uid': 1328, 'tstamp': 1288186477000}
{'tid': 2639, 'aid': 2780, 'uid': 1328, 'tstamp': 1288186084000}
{'tid': 2047, 'aid': 2781, 'uid': 1328, 'tstamp': 1288127893000}
{'tid': 415, 'aid': 2784, 'uid': 1328, 'tstamp': 1287941648000}
{'tid': 1320, 'aid': 2785, 'uid': 1328, 'tstamp': 1287903888000}
{'tid': 2876, 'aid': 2786, 'uid': 1328, 'tstamp': 1287879974000}
{'tid': 1154, 'aid': 2787, 'uid': 1328, 'tstamp': 1287879710000}
{'tid': 986, 'aid': 2788, 'uid': 1328, 'tstamp': 1287879306000}
{'tid': 2872, 'aid': 2791, 'uid': 1328, 'tstamp': 1287873895000}
{'tid': 2113, 'aid': 2795, 'uid': 1328, 'tstamp': 1287762131000}
{'tid': 2869, 'aid': 2796, 'uid': 1328, 'tstamp': 1287760964000}
{'tid': 2491, 'aid': 2797, 'uid': 1328, 'tstamp': 1287703143000}
{'tid': 472, 'aid': 2798, 'uid': 1328, 'tstamp': 1287677830000}
{'tid': 993, 'aid': 2804, 'uid': 1328, 'tstamp': 1287411573000}
{'tid': 2883, 'aid': 2805, 'uid': 1328, 'tstamp': 1287377502000}
{'tid': 668, 'aid': 2806, 'uid': 1328, 'tstamp': 1287326514000}
{'tid': 1015, 'aid': 2806, 'uid': 1328, 'tstamp': 1287326514000}
{'tid': 754, 'aid': 2809, 'uid': 1328, 'tstamp': 1287237633000}
{'tid': 2885, 'aid': 2809, 'uid': 1328, 'tstamp': 1287237633000}
{'tid': 2886, 'aid': 2810, 'uid': 1328, 'tstamp': 1287068393000}
{'tid': 1650, 'aid': 2811, 'uid': 1328, 'tstamp': 1286893341000}
{'tid': 2887, 'aid': 2811, 'uid': 1328, 'tstamp': 1286893341000}
{'tid': 768, 'aid': 2813, 'uid': 1328, 'tstamp': 1286455514000}
{'tid': 2341, 'aid': 2817, 'uid': 1328, 'tstamp': 1286314521000}
{'tid': 563, 'aid': 2818, 'uid': 1328, 'tstamp': 1285602547000}
{'tid': 2890, 'aid': 2819, 'uid': 1328, 'tstamp': 1285564454000}
{'tid': 2139, 'aid': 2821, 'uid': 1328, 'tstamp': 1285552765000}
{'tid': 2891, 'aid': 2822, 'uid': 1328, 'tstamp': 1285431923000}
{'tid': 2886, 'aid': 2823, 'uid': 1328, 'tstamp': 1285430290000}
{'tid': 2863, 'aid': 2827, 'uid': 1328, 'tstamp': 1284927445000}
{'tid': 1111, 'aid': 2828, 'uid': 1328, 'tstamp': 1284910124000}
{'tid': 962, 'aid': 2829, 'uid': 1328, 'tstamp': 1284906493000}
{'tid': 962, 'aid': 2830, 'uid': 1328, 'tstamp': 1284906353000}
{'tid': 2869, 'aid': 2831, 'uid': 1328, 'tstamp': 1284821107000}
{'tid': 1283, 'aid': 2832, 'uid': 1328, 'tstamp': 1284819825000}
{'tid': 2053, 'aid': 2832, 'uid': 1328, 'tstamp': 1284819825000}
{'tid': 2620, 'aid': 2834, 'uid': 1328, 'tstamp': 1284789377000}
{'tid': 2115, 'aid': 2838, 'uid': 1328, 'tstamp': 1284349865000}
{'tid': 2895, 'aid': 2839, 'uid': 1328, 'tstamp': 1284319819000}
{'tid': 2620, 'aid': 2842, 'uid': 1328, 'tstamp': 1284174432000}
{'tid': 2896, 'aid': 2843, 'uid': 1328, 'tstamp': 1284155899000}
{'tid': 1225, 'aid': 2845, 'uid': 1328, 'tstamp': 1284152821000}
{'tid': 2899, 'aid': 2847, 'uid': 1328, 'tstamp': 1284133506000}
{'tid': 207, 'aid': 2848, 'uid': 1328, 'tstamp': 1284065102000}
{'tid': 2869, 'aid': 2848, 'uid': 1328, 'tstamp': 1284065102000}
{'tid': 1258, 'aid': 2849, 'uid': 1328, 'tstamp': 1284061897000}
{'tid': 2416, 'aid': 2851, 'uid': 1328, 'tstamp': 1284030372000}
{'tid': 411, 'aid': 2852, 'uid': 1328, 'tstamp': 1283984018000}
{'tid': 743, 'aid': 2853, 'uid': 1328, 'tstamp': 1283957930000}
{'tid': 1274, 'aid': 2854, 'uid': 1328, 'tstamp': 1283795241000}
{'tid': 2901, 'aid': 2855, 'uid': 1328, 'tstamp': 1283794606000}
{'tid': 962, 'aid': 2856, 'uid': 1328, 'tstamp': 1283783944000}
{'tid': 2902, 'aid': 2856, 'uid': 1328, 'tstamp': 1283783944000}
{'tid': 1181, 'aid': 2858, 'uid': 1352, 'tstamp': 1286346699000}
{'tid': 2904, 'aid': 2858, 'uid': 1352, 'tstamp': 1286346699000}
{'tid': 880, 'aid': 2859, 'uid': 1352, 'tstamp': 1286266062000}
{'tid': 1683, 'aid': 2859, 'uid': 1352, 'tstamp': 1286266062000}
{'tid': 895, 'aid': 2860, 'uid': 1352, 'tstamp': 1286266030000}
{'tid': 1683, 'aid': 2860, 'uid': 1352, 'tstamp': 1286266030000}
{'tid': 2906, 'aid': 2860, 'uid': 1352, 'tstamp': 1286266030000}
{'tid': 2908, 'aid': 2860, 'uid': 1352, 'tstamp': 1286266030000}
{'tid': 916, 'aid': 2861, 'uid': 1352, 'tstamp': 1286197607000}
{'tid': 2904, 'aid': 2861, 'uid': 1352, 'tstamp': 1286197607000}
{'tid': 1058, 'aid': 2865, 'uid': 1352, 'tstamp': 1285745353000}
{'tid': 2914, 'aid': 2865, 'uid': 1352, 'tstamp': 1285745353000}
{'tid': 2571, 'aid': 2866, 'uid': 1352, 'tstamp': 1285236729000}
{'tid': 202, 'aid': 2868, 'uid': 1352, 'tstamp': 1285160108000}
{'tid': 912, 'aid': 2868, 'uid': 1352, 'tstamp': 1285160108000}
{'tid': 359, 'aid': 2869, 'uid': 1352, 'tstamp': 1285160046000}
{'tid': 2605, 'aid': 2869, 'uid': 1352, 'tstamp': 1285160046000}
{'tid': 2918, 'aid': 2870, 'uid': 1352, 'tstamp': 1285160005000}
{'tid': 2456, 'aid': 2872, 'uid': 1352, 'tstamp': 1285155009000}
{'tid': 2920, 'aid': 2872, 'uid': 1352, 'tstamp': 1285155009000}
{'tid': 358, 'aid': 2873, 'uid': 1352, 'tstamp': 1285154569000}
{'tid': 2919, 'aid': 2873, 'uid': 1352, 'tstamp': 1285154569000}
{'tid': 1131, 'aid': 2874, 'uid': 1352, 'tstamp': 1284555595000}
{'tid': 1680, 'aid': 2874, 'uid': 1352, 'tstamp': 1284555595000}
{'tid': 2922, 'aid': 2874, 'uid': 1352, 'tstamp': 1284555595000}
{'tid': 999, 'aid': 2875, 'uid': 1352, 'tstamp': 1284545779000}
{'tid': 1131, 'aid': 2875, 'uid': 1352, 'tstamp': 1284545779000}
{'tid': 2924, 'aid': 2875, 'uid': 1352, 'tstamp': 1284545779000}
{'tid': 2904, 'aid': 2876, 'uid': 1352, 'tstamp': 1284540370000}
{'tid': 2925, 'aid': 2876, 'uid': 1352, 'tstamp': 1284540370000}
{'tid': 2927, 'aid': 2876, 'uid': 1352, 'tstamp': 1284540370000}
{'tid': 897, 'aid': 2877, 'uid': 1352, 'tstamp': 1283928775000}
{'tid': 2928, 'aid': 2877, 'uid': 1352, 'tstamp': 1283928775000}
{'tid': 203, 'aid': 2879, 'uid': 1352, 'tstamp': 1281342247000}
{'tid': 2930, 'aid': 2879, 'uid': 1352, 'tstamp': 1281342247000}
{'tid': 2932, 'aid': 2880, 'uid': 1352, 'tstamp': 1280994192000}
{'tid': 2934, 'aid': 2881, 'uid': 1352, 'tstamp': 1280751150000}
{'tid': 1582, 'aid': 2882, 'uid': 1352, 'tstamp': 1280072833000}
{'tid': 2935, 'aid': 2882, 'uid': 1352, 'tstamp': 1280072833000}
{'tid': 203, 'aid': 2883, 'uid': 1352, 'tstamp': 1279625796000}
{'tid': 916, 'aid': 2883, 'uid': 1352, 'tstamp': 1279625796000}
{'tid': 2780, 'aid': 2883, 'uid': 1352, 'tstamp': 1279625796000}
{'tid': 2925, 'aid': 2883, 'uid': 1352, 'tstamp': 1279625796000}
{'tid': 161, 'aid': 2884, 'uid': 1352, 'tstamp': 1279136523000}
{'tid': 407, 'aid': 2884, 'uid': 1352, 'tstamp': 1279136523000}
{'tid': 1251, 'aid': 2884, 'uid': 1352, 'tstamp': 1279136523000}
{'tid': 1079, 'aid': 2885, 'uid': 1352, 'tstamp': 1279109977000}
{'tid': 1596, 'aid': 2885, 'uid': 1352, 'tstamp': 1279109977000}
{'tid': 2938, 'aid': 2885, 'uid': 1352, 'tstamp': 1279109977000}
{'tid': 173, 'aid': 2886, 'uid': 1352, 'tstamp': 1279024696000}
{'tid': 916, 'aid': 2886, 'uid': 1352, 'tstamp': 1279024696000}
{'tid': 2456, 'aid': 2886, 'uid': 1352, 'tstamp': 1279024696000}
{'tid': 1683, 'aid': 2888, 'uid': 1352, 'tstamp': 1278347998000}
{'tid': 2941, 'aid': 2888, 'uid': 1352, 'tstamp': 1278347998000}
{'tid': 712, 'aid': 2889, 'uid': 1352, 'tstamp': 1278347974000}
{'tid': 1683, 'aid': 2889, 'uid': 1352, 'tstamp': 1278347974000}
{'tid': 2942, 'aid': 2889, 'uid': 1352, 'tstamp': 1278347974000}
{'tid': 2944, 'aid': 2889, 'uid': 1352, 'tstamp': 1278347974000}
{'tid': 1155, 'aid': 2890, 'uid': 1352, 'tstamp': 1278332903000}
{'tid': 2941, 'aid': 2890, 'uid': 1352, 'tstamp': 1278332903000}
{'tid': 2946, 'aid': 2890, 'uid': 1352, 'tstamp': 1278332903000}
{'tid': 2948, 'aid': 2890, 'uid': 1352, 'tstamp': 1278332903000}
{'tid': 1683, 'aid': 2891, 'uid': 1352, 'tstamp': 1278332601000}
{'tid': 2943, 'aid': 2891, 'uid': 1352, 'tstamp': 1278332601000}
{'tid': 1154, 'aid': 2893, 'uid': 1352, 'tstamp': 1277888615000}
{'tid': 1525, 'aid': 2895, 'uid': 1352, 'tstamp': 1277635451000}
