Ã¿´Î¶¼¸üĞÂAºÍb£¬½á¹û±È½Ï²î£¬ÕâÒ²ÄÜËµÃ÷£¬Èç¹û»ìÔÓµÄÊ¹ÓÃËùÓĞÊı¾İ£¬»áÓĞÔëÉùÓ°Ïì
New Run at  12/23/2016 10:02:23
, Time, RandomReward; LinUCBReward; 
data,1264978800000,3243;9163;17116
data,1214863200000,3243;34;17116
data,1230764400000,3243;6014;17116
data,1230764400000,3243;1546;17116
data,1191189600000,3244;1131;17117
data,1201820400000,3244;548;17117
data,1217541600000,3244;2839;17117
data,1298934000000,3244;7140;17117
data,1207000800000,3244;3948;17118
data,1214863200000,3244;1479;17118
data,1298934000000,3244;6614;17118
data,1222812000000,3244;14144;17118
data,1270072800000,3244;10572;17118
data,1249077600000,3244;683;17118
data,1285884000000,3244;11979;17118
data,1296514800000,3244;10101;17118
data,1272664800000,3244;6363;17118
data,1275343200000,3244;10547;17118
data,1249077600000,3244;5458;17118
data,1264978800000,3244;5412;17118
data,1254348000000,3244;849;17118
data,1133391600000,3244;3471;17118
data,1254348000000,3244;718;17118
data,1167606000000,3244;4680;17118
data,1241128800000,3244;2081;17118
data,1251756000000,3244;9160;17118
data,1212271200000,3244;3259;17118
data,1141167600000,3244;18531;17118
data,1222812000000,3244;16401;17118
data,1191189600000,3244;523;17118
data,1175378400000,3244;539;17118
data,1251756000000,3244;8441;17118
data,1230764400000,3244;12199;17118
data,1304694601815,3244;212;17118
data,1270072800000,3244;540;17119
data,1280613600000,3244;6297;17119
data,1191189600000,3244;10517;17119
data,1185919200000,3244;6081;17119
data,1193871600000,3244;972;17119
data,1207000800000,3244;10879;17119
data,1280613600000,3244;6472;17119
data,1214863200000,3244;5503;17120
data,1304676530192,3244;806;17121
data,1283292000000,3244;1156;17121
data,1193871600000,3244;1962;17121
data,1172703600000,3244;12092;17121
data,1235862000000,3244;2455;17121
data,1207000800000,3244;13231;17122
data,1180648800000,3244;1486;17122
data,1164927600000,3244;430;17122
data,1212271200000,3244;3673;17122
data,1243807200000,3244;306;17123
data,1199142000000,3244;967;17124
data,1291158000000,3244;1079;17125
data,1272664800000,3244;3352;17125
data,1267398000000,3244;5056;17125
data,1222812000000,3244;3878;17125
data,1217541600000,3244;11461;17125
data,1193871600000,3244;11801;17125
data,1285884000000,3244;1004;17125
data,1296514800000,3244;4509;17125
data,1262300400000,3244;9458;17125
data,1212271200000,3244;5704;17125
data,1296514800000,3244;11801;17125
data,1283292000000,3244;441;17126
data,1138748400000,3244;498;17126
data,1285884000000,3244;1700;17126
data,1264978800000,3244;3027;17126
data,1220220000000,3244;238;17126
data,1193871600000,3244;5803;17126
data,1230764400000,3244;4883;17127
data,1235862000000,3244;1001;17128
data,1230764400000,3244;1705;17128
data,1257030000000,3244;11267;17128
data,1304690142658,3244;619;17128
data,1259622000000,3244;300;17128
data,1204326000000,3244;728;17128
data,1246399200000,3244;285;17128
data,1270072800000,3244;1694;17128
data,1288566000000,3244;4143;17128
data,1267398000000,3244;687;17129
data,1267398000000,3244;16061;17129
data,1249077600000,3244;4165;17129
data,1204326000000,3244;2850;17130
data,1267398000000,3244;5223;17130
data,1207000800000,3244;14476;17130
data,1262300400000,3244;3341;17130
data,1288566000000,3244;5265;17130
data,1170284400000,3244;668;17130
data,1191189600000,3244;300;17130
data,1270072800000,3244;14529;17130
data,1222812000000,3244;204;17130
data,1188597600000,3244;9160;17130
data,1225494000000,3244;3740;17130
data,1249077600000,3244;978;17130
data,1249077600000,3244;1151;17130
data,1217541600000,3244;16659;17130
data,1222812000000,3244;11764;17130
data,1275343200000,3244;5673;17130
data,1238536800000,3244;8722;17130
data,1209592800000,3244;6186;17130
data,1264978800000,3244;4988;17130
data,1230764400000,3244;466;17130
data,1283292000000,3244;6958;17130
data,1212271200000,3244;17521;17130
data,1212271200000,3244;10523;17130
data,1230764400000,3244;7817;17130
data,1209592800000,3244;3373;17131
data,1298934000000,3244;3940;17131
data,1212271200000,3244;1903;17131
data,1162335600000,3244;7819;17131
data,1280613600000,3244;14061;17131
data,1277935200000,3244;13548;17131
data,1275343200000,3244;17382;17131
data,1254348000000,3244;610;17131
data,1193871600000,3244;547;17131
data,1212271200000,3244;1677;17131
data,1159653600000,3244;320;17132
data,1293836400000,3244;3817;17132
data,1270072800000,3244;2030;17132
data,1207000800000,3244;433;17132
data,1249077600000,3244;5117;17132
data,1257030000000,3244;1689;17132
data,1204326000000,3244;2948;17132
data,1272664800000,3244;18732;17132
data,1277935200000,3244;3770;17132
data,1251756000000,3244;9485;17132
data,1296514800000,3244;2797;17132
data,1191189600000,3244;630;17132
data,1191189600000,3244;944;17132
data,1217541600000,3244;2544;17132
data,1291158000000,3244;14961;17132
data,1277935200000,3244;2514;17132
data,1293836400000,3244;3742;17132
data,1246399200000,3244;12013;17133
data,1175378400000,3244;12508;17133
data,1233442800000,3244;6498;17133
data,1217541600000,3244;6297;17133
data,1164927600000,3244;709;17134
data,1291158000000,3244;17139;17134
data,1264978800000,3244;4341;17134
data,1262300400000,3244;15368;17134
data,1212271200000,3245;4254;17134
data,1304934693409,3245;632;17135
data,1175378400000,3245;4787;17135
data,1272664800000,3245;1943;17135
data,1249077600000,3245;59;17136
data,1264978800000,3245;6507;17136
data,1275343200000,3245;2738;17136
data,1272664800000,3245;466;17137
data,1267398000000,3245;7078;17137
data,1214863200000,3245;6581;17137
data,1238536800000,3245;7404;17137
data,1193871600000,3245;15974;17137
data,1267398000000,3246;412;17137
data,1280613600000,3246;15729;17138
data,1196463600000,3246;5163;17138
data,1272664800000,3246;891;17138
data,1254348000000,3246;3815;17139
data,1204326000000,3246;9977;17139
data,1159653600000,3246;4335;17139
data,1254348000000,3246;14576;17139
data,1241128800000,3246;8254;17139
data,1288566000000,3246;13982;17139
data,1225494000000,3246;6424;17139
data,1228086000000,3246;15955;17139
data,1191189600000,3246;8926;17139
data,1264978800000,3246;1072;17140
data,1298934000000,3246;2664;17140
data,1238536800000,3246;977;17140
data,1288566000000,3246;333;17141
data,1193871600000,3246;11756;17141
data,1159653600000,3246;503;17141
data,1196463600000,3246;16754;17141
data,1296514800000,3246;219;17141
data,1188597600000,3246;159;17141
data,1280613600000,3246;1537;17141
data,1233442800000,3247;18208;17141
data,1193871600000,3248;221;17141
data,1254348000000,3248;50;17141
data,1170284400000,3248;8388;17141
data,1241128800000,3248;220;17142
data,1217541600000,3248;8250;17142
data,1264978800000,3248;13910;17142
data,1162335600000,3248;5924;17142
data,1298934000000,3248;2624;17142
data,1251756000000,3248;15729;17142
data,1214863200000,3248;3311;17142
data,1270072800000,3248;6568;17142
data,1267398000000,3248;5446;17142
data,1293836400000,3248;1803;17143
data,1146434400000,3249;3616;17143
data,1304672876188,3249;1098;17144
data,1225494000000,3249;1795;17144
data,1291158000000,3249;15663;17144
data,1251756000000,3249;7799;17144
data,1217541600000,3249;12783;17144
data,1293836400000,3249;3856;17144
data,1277935200000,3249;913;17144
data,1262300400000,3249;2150;17144
data,1167606000000,3249;592;17145
data,1183240800000,3249;12273;17145
data,1228086000000,3249;18655;17145
data,1222812000000,3249;11484;17145
data,1220220000000,3249;2147;17145
data,1212271200000,3249;903;17146
data,1280613600000,3249;12780;17146
data,1249077600000,3249;2348;17146
data,1238536800000,3249;6217;17146
data,1264978800000,3249;13712;17146
data,1230764400000,3249;3244;17146
data,1259622000000,3249;1021;17146
data,1225494000000,3249;355;17147
data,1296514800000,3249;6883;17147
data,1214863200000,3249;3969;17147
data,1280613600000,3249;834;17147
data,1199142000000,3249;843;17148
data,1296514800000,3249;9230;17148
data,1164927600000,3249;2983;17148
data,1230764400000,3249;5072;17148
data,1241128800000,3249;627;17148
data,1298934000000,3249;4087;17148
data,1183240800000,3249;501;17148
data,1209592800000,3249;5176;17148
data,1217541600000,3249;7125;17148
data,1130799600000,3249;7187;17149
data,1212271200000,3249;3616;17149
data,1291158000000,3249;343;17149
data,1220220000000,3249;910;17150
data,1214863200000,3249;196;17150
data,1285884000000,3249;924;17150
data,1267398000000,3249;1155;17151
data,1214863200000,3249;11401;17151
data,1288566000000,3249;3471;17151
data,1225494000000,3249;10871;17151
data,1177970400000,3249;1700;17151
data,1304610779734,3249;709;17152
data,1228086000000,3249;5081;17152
data,1241128800000,3249;774;17152
data,1249077600000,3250;418;17153
data,1288566000000,3250;8093;17153
data,1277935200000,3250;3404;17154
data,1238536800000,3250;615;17154
data,1164927600000,3250;3117;17154
data,1270072800000,3250;7018;17154
data,1249077600000,3250;513;17154
data,1280613600000,3250;4301;17154
data,1280613600000,3250;17798;17154
data,1201820400000,3250;2351;17154
data,1288566000000,3250;1609;17154
data,1230764400000,3250;1246;17155
data,1246399200000,3250;2468;17155
data,1267398000000,3251;1731;17156
data,1288566000000,3251;2446;17156
data,1270072800000,3251;4541;17156
data,1177970400000,3251;1772;17156
data,1220220000000,3252;755;17156
data,1180648800000,3252;333;17156
data,1209592800000,3252;7042;17156
data,1296514800000,3252;6204;17156
data,1251756000000,3252;4118;17156
data,1217541600000,3252;1106;17156
data,1204326000000,3252;4218;17156
data,1233442800000,3253;6221;17156
data,1188597600000,3253;209;17157
data,1212271200000,3253;324;17157
data,1241128800000,3253;13581;17157
data,1272664800000,3253;3437;17157
data,1201820400000,3253;88;17157
data,1207000800000,3253;8933;17157
data,1241128800000,3254;17619;17157
data,1193871600000,3254;1832;17157
data,1270072800000,3254;1383;17157
data,1204326000000,3254;6120;17157
data,1285884000000,3254;10299;17157
data,1249077600000,3254;9265;17157
data,1259622000000,3254;15448;17157
data,1262300400000,3254;502;17157
data,1222812000000,3254;1513;17157
data,1207000800000,3254;17221;17157
data,1196463600000,3254;11774;17157
data,1220220000000,3254;289;17158
data,1167606000000,3254;1551;17159
data,1188597600000,3254;607;17160
data,1272664800000,3254;2607;17160
data,1201820400000,3254;16302;17160
data,1272664800000,3254;1795;17160
data,1233442800000,3254;5703;17160
data,1151704800000,3254;18655;17160
data,1243807200000,3254;316;17161
data,1249077600000,3254;499;17161
data,1293836400000,3254;10825;17161
data,1238536800000,3254;9014;17161
data,1257030000000,3254;5410;17161
data,1296514800000,3254;511;17161
data,1201820400000,3254;9348;17161
data,1280613600000,3255;889;17162
data,1272664800000,3256;89;17163
data,1277935200000,3256;1701;17163
data,1280613600000,3256;11919;17163
data,1222812000000,3256;1043;17164
data,1283292000000,3256;198;17164
data,1207000800000,3256;708;17164
data,1283292000000,3256;9571;17164
data,1267398000000,3257;733;17164
data,1267398000000,3257;6297;17164
data,1212271200000,3257;1866;17164
data,1304684842638,3257;2378;17164
data,1193871600000,3257;1651;17164
data,1204326000000,3257;1200;17165
data,1254348000000,3257;4276;17165
data,1233442800000,3257;2811;17165
data,1238536800000,3258;12505;17165
data,1238536800000,3258;6162;17165
data,1257030000000,3258;2828;17165
data,1249077600000,3258;15795;17165
data,1285884000000,3258;6789;17165
data,1199142000000,3258;1021;17165
data,1251756000000,3258;10899;17165
data,1283292000000,3258;463;17165
data,1275343200000,3258;4563;17165
data,1296514800000,3258;226;17166
data,1188597600000,3258;2478;17166
data,1225494000000,3258;3074;17166
data,1272664800000,3258;8152;17166
data,1249077600000,3258;486;17166
data,1164927600000,3258;17399;17166
data,1296514800000,3258;302;17167
data,1233442800000,3258;295;17168
data,1246399200000,3258;397;17168
data,1228086000000,3258;3074;17168
data,1270072800000,3258;192;17168
data,1246399200000,3258;2544;17169
data,1264978800000,3258;173;17169
data,1272664800000,3258;755;17169
data,1193871600000,3258;5629;17169
data,1249077600000,3258;3992;17169
data,1267398000000,3258;8870;17169
data,1220220000000,3258;11765;17169
data,1280613600000,3258;6640;17169
data,1214863200000,3258;4311;17169
data,1199142000000,3258;13474;17169
data,1249077600000,3258;3516;17169
data,1285884000000,3258;7796;17169
data,1243807200000,3258;10806;17169
data,1230764400000,3258;9126;17169
data,1199142000000,3258;468;17169
data,1283292000000,3258;288;17170
data,1183240800000,3258;7190;17170
data,1296514800000,3258;913;17170
data,1243807200000,3258;2189;17170
data,1199142000000,3258;1860;17171
data,1270072800000,3258;12126;17171
data,1298934000000,3258;6350;17171
data,1249077600000,3258;96;17171
data,1209592800000,3258;140;17171
data,1199142000000,3258;12682;17171
data,1304934693443,3258;386;17171
data,1214863200000,3258;3079;17171
data,1262300400000,3258;5035;17171
data,1254348000000,3258;17329;17171
data,1235862000000,3258;7860;17171
data,1212271200000,3258;962;17172
data,1264978800000,3258;785;17172
data,1254348000000,3258;1790;17172
data,1201820400000,3258;7691;17172
data,1291158000000,3258;64;17173
data,1167606000000,3258;4814;17173
data,1275343200000,3258;6881;17173
data,1249077600000,3258;961;17174
data,1304702095551,3258;1411;17174
data,1254348000000,3258;3113;17174
data,1264978800000,3258;3523;17174
data,1146434400000,3258;12992;17174
data,1233442800000,3258;621;17174
data,1249077600000,3258;7452;17174
data,1183240800000,3258;913;17174
data,1207000800000,3258;13610;17174
data,1246399200000,3258;13896;17174
data,1162335600000,3258;5704;17174
data,1220220000000,3259;11822;17174
data,1280613600000,3259;6048;17174
data,1285884000000,3259;16167;17174
data,1293836400000,3259;718;17174
data,1230764400000,3259;1001;17175
data,1222812000000,3259;437;17175
data,1251756000000,3259;6781;17175
data,1188597600000,3259;1377;17175
data,1214863200000,3259;2713;17175
data,1230764400000,3259;212;17175
data,1149112800000,3259;4828;17175
data,1298934000000,3259;11181;17175
data,1167606000000,3259;3057;17175
data,1264978800000,3259;5670;17175
data,1277935200000,3259;2083;17176
data,1259622000000,3259;630;17176
data,1220220000000,3259;4189;17176
data,1172703600000,3259;6795;17176
data,1228086000000,3259;4180;17176
data,1280613600000,3259;4826;17176
data,1259622000000,3259;6959;17176
data,1298934000000,3259;4351;17177
data,1254348000000,3259;67;17178
data,1296514800000,3259;485;17179
data,1254348000000,3259;1104;17180
data,1304609658337,3259;12705;17180
data,1172703600000,3259;1947;17181
data,1214863200000,3259;199;17182
data,1267398000000,3259;6541;17182
data,1291158000000,3259;12113;17182
data,1275343200000,3260;1112;17182
data,1277935200000,3260;408;17182
data,1277935200000,3260;1104;17183
data,1251756000000,3260;5787;17183
data,1172703600000,3260;2082;17183
data,1228086000000,3260;1514;17183
data,1172703600000,3260;1183;17183
data,1251756000000,3260;55;17183
data,1298934000000,3260;1062;17184
data,1270072800000,3260;229;17185
data,1162335600000,3260;15448;17185
data,1280613600000,3260;5609;17185
data,1264978800000,3260;14193;17185
data,1291158000000,3261;18008;17185
data,1285884000000,3261;3961;17185
data,1220220000000,3261;4566;17186
data,1222812000000,3261;206;17187
data,1291158000000,3261;3300;17187
data,1235862000000,3261;5586;17187
data,1193871600000,3261;15295;17187
data,1188597600000,3261;4495;17188
data,1122847200000,3261;621;17188
data,1214863200000,3261;5876;17188
data,1267398000000,3261;152;17189
data,1180648800000,3261;163;17190
data,1285884000000,3261;7331;17190
data,1277935200000,3262;2068;17190
data,1254348000000,3262;1106;17190
data,1246399200000,3262;1277;17190
data,1251756000000,3262;1652;17190
data,1246399200000,3262;994;17190
data,1185919200000,3262;324;17190
data,1212271200000,3262;6715;17190
data,1298934000000,3262;6289;17190
data,1272664800000,3262;4493;17190
data,1291158000000,3262;3617;17190
data,1167606000000,3262;1083;17190
data,1254348000000,3262;193;17190
data,1230764400000,3262;5586;17190
data,1212271200000,3262;9774;17190
data,1138748400000,3262;697;17191
data,1217541600000,3262;2454;17191
data,1262300400000,3262;11581;17191
data,1304599405398,3262;3971;17191
data,1196463600000,3262;950;17191
data,1214863200000,3262;2668;17191
data,1167606000000,3262;4272;17191
data,1230764400000,3262;4119;17191
data,1288566000000,3262;6752;17192
data,1293836400000,3262;14811;17192
data,1172703600000,3262;3074;17192
data,1280613600000,3262;2763;17192
data,1209592800000,3263;3963;17192
data,1293836400000,3264;5898;17192
data,1212271200000,3264;6248;17192
data,1225494000000,3265;708;17192
data,1270072800000,3265;11881;17192
data,1235862000000,3265;3371;17192
data,1188597600000,3265;9139;17193
data,1225494000000,3265;3281;17193
data,1228086000000,3265;11482;17193
data,1285884000000,3265;6365;17193
data,1254348000000,3265;3523;17193
data,1275343200000,3265;1537;17193
data,1222812000000,3265;6;17194
data,1264978800000,3266;2138;17194
data,1228086000000,3266;14288;17194
data,1272664800000,3266;364;17194
data,1170284400000,3266;4153;17194
data,1272664800000,3266;17373;17194
data,1164927600000,3266;2043;17195
data,1288566000000,3266;3110;17195
data,1304678612535,3266;3471;17196
data,1246399200000,3266;9913;17196
data,1288566000000,3266;13543;17196
data,1254348000000,3266;3259;17196
data,1254348000000,3266;4180;17196
data,1251756000000,3266;4318;17196
data,1288566000000,3266;498;17197
data,1291158000000,3266;7279;17197
data,1264978800000,3266;2379;17197
data,1285884000000,3266;1389;17197
data,1230764400000,3266;285;17197
data,1304600315447,3266;5260;17197
data,1257030000000,3266;8884;17197
data,1228086000000,3266;775;17197
data,1277935200000,3266;7513;17197
data,1285884000000,3266;1709;17198
data,1241128800000,3266;17537;17198
data,1298934000000,3266;17479;17198
data,1191189600000,3266;1424;17198
data,1304678922858,3266;14350;17198
data,1257030000000,3266;3795;17198
data,1254348000000,3266;4819;17198
data,1264978800000,3266;81;17199
data,1264978800000,3266;2387;17199
data,1275343200000,3266;67;17200
data,1204326000000,3266;1545;17200
data,1267398000000,3266;70;17200
data,1277935200000,3267;4880;17201
data,1220220000000,3267;7895;17201
data,1141167600000,3267;2786;17202
data,1288566000000,3267;14189;17202
data,1188597600000,3268;70;17203
data,1291158000000,3268;8247;17203
data,1262300400000,3268;3495;17203
data,1304934717062,3268;630;17204
data,1267398000000,3268;2022;17204
data,1175378400000,3268;4460;17204
data,1267398000000,3268;17213;17204
data,1191189600000,3268;4931;17204
data,1272664800000,3268;193;17204
data,1304600824638,3268;2018;17204
data,1167606000000,3268;2437;17204
data,1233442800000,3268;1418;17204
data,1304679416157,3268;12124;17204
data,1188597600000,3268;4123;17205
data,1141167600000,3268;7264;17205
data,1272664800000,3268;6542;17205
data,1230764400000,3268;159;17205
data,1267398000000,3268;6196;17205
data,1272664800000,3268;14288;17205
data,1233442800000,3268;403;17205
data,1270072800000,3268;17289;17205
data,1214863200000,3268;3441;17205
data,1185919200000,3268;11042;17205
data,1304600686275,3268;11511;17205
data,1257030000000,3268;5920;17205
data,1288566000000,3268;4341;17205
data,1293836400000,3268;4828;17205
data,1296514800000,3268;5363;17205
data,1254348000000,3268;3889;17205
data,1164927600000,3268;12637;17205
data,1235862000000,3268;10309;17205
data,1241128800000,3268;603;17206
data,1283292000000,3268;1151;17207
data,1272664800000,3268;1377;17207
data,1270072800000,3268;8837;17207
data,1199142000000,3269;16401;17207
data,1285884000000,3269;8882;17207
data,1230764400000,3269;8932;17207
data,1257030000000,3269;3093;17207
data,1259622000000,3269;3735;17207
data,1220220000000,3269;7018;17207
data,1304606204177,3269;11155;17208
data,1293836400000,3269;525;17208
data,1275343200000,3269;6616;17208
data,1254348000000,3269;8710;17208
data,1235862000000,3269;5485;17208
data,1298934000000,3269;333;17209
data,1241128800000,3269;3863;17209
data,1201820400000,3269;9666;17209
data,1170284400000,3269;344;17209
data,1304614017112,3269;6031;17209
data,1293836400000,3269;6140;17209
data,1214863200000,3269;2831;17209
data,1209592800000,3269;1203;17209
data,1246399200000,3269;4247;17210
data,1280613600000,3269;891;17211
data,1214863200000,3269;5076;17212
data,1207000800000,3269;95;17212
data,1304596454065,3269;5630;17212
data,1201820400000,3269;67;17212
data,1196463600000,3269;12645;17212
data,1262300400000,3269;251;17213
data,1291158000000,3269;9352;17213
data,1298934000000,3269;3112;17213
data,1264978800000,3269;890;17213
data,1254348000000,3269;5867;17213
data,1204326000000,3269;66;17213
data,1201820400000,3269;310;17213
data,1122847200000,3269;1358;17214
data,1207000800000,3269;6006;17215
data,1230764400000,3269;2728;17215
data,1298934000000,3269;6224;17215
data,1249077600000,3269;1547;17215
data,1262300400000,3269;11978;17215
data,1228086000000,3269;13846;17215
data,1228086000000,3269;689;17215
data,1238536800000,3269;8513;17215
data,1277935200000,3269;1139;17215
data,1225494000000,3269;10037;17215
data,1259622000000,3269;55;17216
data,1159653600000,3269;55;17216
data,1259622000000,3269;1103;17216
data,1230764400000,3269;630;17216
data,1272664800000,3269;4153;17216
data,1209592800000,3269;730;17216
data,1180648800000,3270;4262;17217
data,1225494000000,3271;4704;17217
data,1296514800000,3271;15550;17217
data,1209592800000,3271;1246;17218
data,1272664800000,3271;9212;17219
data,1154383200000,3271;396;17219
data,1235862000000,3271;2279;17219
data,1267398000000,3271;5914;17219
data,1217541600000,3271;2762;17219
data,1280613600000,3271;13938;17219
data,1204326000000,3271;5525;17219
data,1199142000000,3271;18327;17219
data,1259622000000,3271;1383;17219
data,1235862000000,3271;6953;17219
data,1275343200000,3271;5732;17219
data,1191189600000,3271;1081;17219
data,1277935200000,3271;6915;17219
data,1288566000000,3271;8905;17219
data,1212271200000,3271;962;17219
data,1280613600000,3271;192;17220
data,1277935200000,3271;1858;17220
data,1175378400000,3272;173;17221
data,1304682202931,3272;2022;17221
data,1201820400000,3272;4079;17221
data,1201820400000,3272;421;17222
data,1214863200000,3272;992;17222
data,1183240800000,3272;155;17223
data,1241128800000,3272;3068;17223
data,1217541600000,3272;96;17224
data,1230764400000,3272;3468;17224
data,1136070000000,3272;789;17224
data,1170284400000,3272;357;17224
data,1285884000000,3272;957;17224
data,1283292000000,3272;3601;17225
data,1291158000000,3272;4405;17225
data,1228086000000,3272;13548;17225
data,1304934693406,3272;1531;17225
data,1233442800000,3272;1407;17225
data,1264978800000,3272;11155;17225
data,1270072800000,3272;11726;17225
data,1222812000000,3272;14123;17225
data,1217541600000,3272;13;17225
data,1251756000000,3272;1001;17226
data,1285884000000,3272;5747;17226
data,1283292000000,3272;532;17227
data,1141167600000,3272;12112;17227
data,1235862000000,3272;311;17228
data,1277935200000,3272;6753;17228
data,1191189600000,3273;423;17228
data,1149112800000,3273;891;17228
data,1212271200000,3273;7518;17228
data,1207000800000,3273;5412;17228
data,1246399200000,3273;306;17228
data,1296514800000,3273;67;17229
data,1175378400000,3273;1118;17229
data,1270072800000,3273;496;17229
data,1296514800000,3273;1861;17229
data,1170284400000,3273;9212;17229
data,1267398000000,3273;2839;17229
data,1204326000000,3274;3502;17229
data,1285884000000,3274;840;17229
data,1214863200000,3274;5335;17229
data,1264978800000,3274;3886;17229
data,1128117600000,3274;889;17229
data,1275343200000,3274;13713;17229
data,1212271200000,3274;1079;17229
data,1251756000000,3275;316;17229
data,1214863200000,3275;3611;17229
data,1257030000000,3275;7260;17229
data,1220220000000,3275;4138;17229
data,1296514800000,3275;3097;17229
data,1177970400000,3275;198;17230
data,1285884000000,3276;13846;17231
data,1270072800000,3276;4126;17231
data,1122847200000,3276;2941;17231
data,1275343200000,3277;8481;17231
data,1283292000000,3277;7518;17231
data,1228086000000,3277;8068;17231
data,1167606000000,3277;1520;17232
data,1238536800000,3277;9543;17232
data,1204326000000,3277;857;17232
data,1185919200000,3277;72;17232
data,1275343200000,3277;10909;17233
data,1204326000000,3277;196;17233
data,1222812000000,3277;10999;17233
data,1304690131296,3277;190;17234
data,1275343200000,3277;285;17235
data,1285884000000,3277;176;17235
data,1196463600000,3277;2936;17235
data,1159653600000,3277;1772;17235
data,1225494000000,3277;10214;17236
data,1262300400000,3277;298;17237
data,1159653600000,3277;192;17237
data,1254348000000,3278;12092;17237
data,1199142000000,3278;6217;17238
data,1262300400000,3278;3584;17238
data,1233442800000,3278;16028;17238
data,1157061600000,3278;921;17238
data,1304600316282,3278;6742;17238
data,1246399200000,3278;2183;17238
data,1262300400000,3278;2468;17238
data,1262300400000,3278;724;17238
data,1288566000000,3278;6833;17238
data,1196463600000,3278;6130;17239
data,1212271200000,3278;8188;17239
data,1296514800000,3278;6789;17239
data,1259622000000,3278;6126;17239
data,1285884000000,3278;1369;17239
data,1280613600000,3278;465;17240
data,1277935200000,3278;333;17240
data,1201820400000,3278;13915;17240
data,1304934693418,3278;724;17241
data,1212271200000,3278;497;17242
data,1196463600000,3278;197;17242
data,1298934000000,3278;190;17243
data,1296514800000,3278;14455;17243
data,1285884000000,3278;2428;17243
data,1298934000000,3278;344;17244
data,1188597600000,3278;15974;17244
data,1212271200000,3278;17139;17244
data,1222812000000,3278;2525;17244
data,1241128800000,3278;7927;17244
data,1209592800000,3278;9873;17244
data,1277935200000,3278;2018;17245
data,1183240800000,3278;7193;17245
data,1296514800000,3278;2454;17245
data,1209592800000,3278;16150;17245
data,1254348000000,3278;2439;17246
data,1257030000000,3279;2175;17246
data,1277935200000,3279;10299;17246
data,1193871600000,3279;1835;17246
data,1277935200000,3279;689;17247
data,1257030000000,3279;3676;17247
data,1167606000000,3279;11088;17247
data,1304702998902,3279;6673;17247
data,1220220000000,3279;12718;17247
data,1277935200000,3279;499;17247
data,1204326000000,3279;1700;17247
data,1251756000000,3279;1757;17247
data,1222812000000,3279;2083;17248
data,1275343200000,3279;2940;17248
data,1233442800000,3279;16754;17248
data,1257030000000,3279;2548;17248
data,1298934000000,3279;27;17248
data,1272664800000,3279;6833;17248
data,1291158000000,3279;815;17248
data,1217541600000,3279;12505;17248
data,1304671613929,3279;17383;17248
data,1264978800000,3280;1043;17248
data,1151704800000,3280;5628;17248
data,1228086000000,3280;3331;17248
data,1257030000000,3280;1848;17248
data,1204326000000,3280;985;17248
data,1277935200000,3280;407;17248
data,1254348000000,3280;14740;17248
data,1254348000000,3281;1650;17248
data,1249077600000,3281;3777;17248
data,1230764400000,3281;2947;17248
data,1298934000000,3281;3549;17248
data,1285884000000,3281;163;17248
data,1251756000000,3281;2343;17248
data,1262300400000,3281;2893;17248
data,1230764400000,3281;10099;17248
data,1228086000000,3281;3371;17248
data,1193871600000,3281;1002;17248
data,1143842400000,3281;444;17249
data,1230764400000,3281;433;17249
data,1122847200000,3281;9498;17249
data,1272664800000,3281;157;17250
data,1172703600000,3281;15663;17250
data,1291158000000,3281;8479;17250
data,1235862000000,3281;5020;17250
data,1193871600000,3281;2623;17250
data,1288566000000,3281;6796;17250
data,1180648800000,3281;9543;17250
data,1304941497432,3281;943;17250
data,1196463600000,3281;1098;17250
data,1285884000000,3281;4203;17250
data,1251756000000,3281;637;17250
data,1270072800000,3281;302;17250
data,1304604509590,3281;16686;17250
data,1272664800000,3281;4291;17250
data,1196463600000,3281;962;17250
data,1283292000000,3281;12541;17250
data,1177970400000,3281;2632;17251
data,1214863200000,3281;2450;17251
data,1230764400000,3281;498;17252
data,1193871600000,3281;627;17253
data,1196463600000,3282;11641;17253
data,1193871600000,3282;1264;17253
data,1209592800000,3282;5966;17253
data,1246399200000,3282;10327;17253
data,1201820400000,3282;1;17254
data,1225494000000,3282;15201;17254
data,1209592800000,3282;1418;17255
data,1249077600000,3282;17381;17255
data,1209592800000,3282;17786;17255
data,1238536800000,3282;1505;17255
data,1272664800000,3282;11087;17255
data,1270072800000,3282;3230;17255
data,1191189600000,3282;51;17255
data,1296514800000,3282;2901;17256
data,1209592800000,3282;10981;17256
data,1180648800000,3282;3308;17257
data,1180648800000,3282;429;17257
data,1228086000000,3282;8093;17257
data,1280613600000,3282;562;17258
data,1254348000000,3282;961;17258
data,1238536800000,3282;4435;17259
data,1230764400000,3282;4716;17259
data,1272664800000,3282;2582;17259
data,1272664800000,3282;2845;17259
data,1246399200000,3282;877;17259
data,1304603422420,3282;6403;17259
data,1212271200000,3282;10839;17259
data,1304676343711,3282;10569;17260
data,1209592800000,3282;4510;17260
data,1154383200000,3283;7053;17260
data,1222812000000,3283;196;17261
data,1291158000000,3283;611;17261
data,1225494000000,3283;291;17262
data,1230764400000,3283;14061;17262
data,1204326000000,3283;3000;17262
data,1238536800000,3283;3749;17263
data,1293836400000,3283;697;17263
data,1214863200000,3283;15871;17263
data,1214863200000,3283;8649;17263
data,1264978800000,3283;534;17263
