´úÂëÃ»ÓĞĞŞ¸Ä¹ı£¬ÔËĞĞ²»µ½Ê®·ÖÖÓ
New Run at  12/22/2016 15:49:04
, Time, RandomReward; LinUCBReward; 
data,1235862000000,2613;1017;15835
data,1272664800000,2613;6528;15835
data,1172703600000,2613;4977;15835
data,1277935200000,2613;4360;15835
data,1254348000000,2613;1390;15835
data,1207000800000,2613;10596;15835
data,1217541600000,2613;7049;15836
data,1151704800000,2613;5430;15836
data,1288566000000,2613;9533;15836
data,1285884000000,2613;951;15836
data,1293836400000,2613;418;15837
data,1288566000000,2613;1714;15838
data,1167606000000,2613;2502;15838
data,1225494000000,2613;894;15838
data,1228086000000,2613;10705;15838
data,1254348000000,2613;907;15839
data,1214863200000,2613;8601;15839
data,1257030000000,2613;855;15840
data,1233442800000,2613;6548;15840
data,1222812000000,2613;11621;15840
data,1264978800000,2613;3117;15840
data,1222812000000,2613;14393;15840
data,1201820400000,2613;4444;15841
data,1257030000000,2613;15476;15841
data,1288566000000,2613;3545;15841
data,1157061600000,2613;1971;15841
data,1262300400000,2613;3867;15841
data,1254348000000,2613;2978;15841
data,1241128800000,2613;385;15841
data,1199142000000,2613;8994;15841
data,1304935836362,2613;1468;15842
data,1230764400000,2613;6888;15843
data,1272664800000,2613;180;15844
data,1298934000000,2613;5153;15844
data,1293836400000,2613;14837;15844
data,1272664800000,2613;17044;15844
data,1246399200000,2613;18611;15844
data,1175378400000,2613;6820;15844
data,1304671089273,2613;631;15844
data,1304601338651,2614;18715;15844
data,1283292000000,2614;329;15844
data,1285884000000,2614;175;15844
data,1233442800000,2614;14031;15844
data,1249077600000,2614;1198;15845
data,1267398000000,2614;2638;15846
data,1246399200000,2614;5608;15846
data,1235862000000,2614;8283;15846
data,1298934000000,2614;1892;15846
data,1270072800000,2615;91;15846
data,1275343200000,2615;9543;15846
data,1298934000000,2615;1518;15846
data,1285884000000,2615;4969;15846
data,1246399200000,2615;10953;15846
data,1193871600000,2615;12164;15846
data,1217541600000,2615;4979;15846
data,1230764400000,2615;18144;15846
data,1222812000000,2615;2669;15847
data,1193871600000,2615;9369;15847
data,1204326000000,2615;2372;15848
data,1175378400000,2615;4270;15848
data,1272664800000,2615;13401;15848
data,1249077600000,2615;67;15849
data,1304611450440,2615;10082;15849
data,1251756000000,2615;7906;15849
data,1257030000000,2615;212;15849
data,1220220000000,2615;7007;15849
data,1193871600000,2615;229;15850
data,1275343200000,2615;13924;15850
data,1293836400000,2615;548;15851
data,1262300400000,2615;16176;15851
data,1272664800000,2615;229;15852
data,1262300400000,2615;959;15853
data,1214863200000,2615;707;15854
data,1183240800000,2615;1156;15855
data,1291158000000,2615;2954;15855
data,1264978800000,2615;1556;15855
data,1230764400000,2615;11674;15856
data,1264978800000,2615;8313;15857
data,1238536800000,2615;10228;15857
data,1191189600000,2615;1363;15857
data,1199142000000,2615;10775;15857
data,1164927600000,2615;3420;15857
data,1230764400000,2615;116;15857
data,1235862000000,2615;13642;15857
data,1277935200000,2615;6179;15857
data,1214863200000,2615;3489;15857
data,1151704800000,2615;7927;15857
data,1196463600000,2615;6046;15857
data,1293836400000,2615;7152;15857
data,1277935200000,2615;2118;15857
data,1251756000000,2615;8901;15857
data,1254348000000,2615;217;15858
data,1209592800000,2615;1198;15859
data,1220220000000,2615;6808;15859
data,1293836400000,2615;192;15860
data,1191189600000,2615;8790;15860
data,1293836400000,2615;3243;15860
data,1285884000000,2615;6162;15860
data,1212271200000,2615;397;15860
data,1277935200000,2615;143;15860
data,1217541600000,2615;10662;15860
data,1212271200000,2615;10498;15860
data,1257030000000,2615;229;15861
data,1212271200000,2615;1412;15862
data,1280613600000,2615;55;15862
data,1277935200000,2615;12202;15862
data,1230764400000,2615;997;15863
data,1228086000000,2615;7650;15863
data,1225494000000,2615;554;15863
data,1267398000000,2615;15044;15864
data,1238536800000,2615;9428;15864
data,1257030000000,2616;572;15865
data,1212271200000,2616;3729;15865
data,1267398000000,2616;227;15866
data,1291158000000,2616;15678;15866
data,1249077600000,2616;13130;15866
data,1283292000000,2617;14372;15866
data,1251756000000,2617;3219;15866
data,1228086000000,2617;18541;15866
data,1241128800000,2617;8710;15866
data,1304607127079,2617;525;15866
data,1241128800000,2617;9544;15866
data,1296514800000,2617;13446;15867
data,1125525600000,2617;5920;15868
data,1164927600000,2617;116;15868
data,1201820400000,2617;17956;15869
data,1285884000000,2617;11937;15869
data,1222812000000,2617;408;15869
data,1241128800000,2617;5780;15870
data,1233442800000,2617;474;15871
data,1222812000000,2617;1802;15871
data,1254348000000,2617;8314;15872
data,1220220000000,2617;5790;15873
data,1249077600000,2617;1275;15873
data,1264978800000,2617;51;15874
data,1212271200000,2618;1081;15874
data,1151704800000,2618;7081;15874
data,1230764400000,2618;14323;15874
data,1212271200000,2618;3769;15875
data,1275343200000,2618;481;15876
data,1188597600000,2618;6902;15877
data,1209592800000,2618;12487;15877
data,1193871600000,2618;2907;15878
data,1254348000000,2618;11623;15878
data,1212271200000,2618;3132;15879
data,1264978800000,2618;17577;15879
data,1254348000000,2618;8286;15879
data,1199142000000,2618;2351;15879
data,1251756000000,2618;2630;15879
data,1191189600000,2618;9466;15879
data,1254348000000,2618;12551;15879
data,1272664800000,2618;88;15880
data,1293836400000,2618;952;15881
data,1291158000000,2618;630;15881
data,1220220000000,2618;7798;15881
data,1228086000000,2618;17139;15881
data,1293836400000,2618;2791;15881
data,1207000800000,2618;1912;15881
data,1241128800000,2618;432;15882
data,1199142000000,2618;10833;15882
data,1291158000000,2618;1242;15883
data,1212271200000,2618;5072;15883
data,1285884000000,2618;79;15883
data,1272664800000,2618;1813;15884
data,1228086000000,2618;14851;15884
data,1291158000000,2618;16148;15884
data,1180648800000,2618;85;15885
data,1259622000000,2618;8547;15886
data,1285884000000,2618;903;15887
data,1243807200000,2618;1960;15887
data,1254348000000,2618;5134;15887
data,1222812000000,2618;266;15887
data,1214863200000,2618;3415;15887
data,1259622000000,2618;227;15888
data,1230764400000,2618;17956;15888
data,1238536800000,2618;1221;15888
data,1233442800000,2618;5363;15888
data,1228086000000,2618;9966;15888
data,1272664800000,2618;8023;15888
data,1183240800000,2618;429;15889
data,1191189600000,2618;11794;15889
data,1207000800000,2618;11201;15889
data,1185919200000,2618;487;15890
data,1304935823556,2618;580;15891
data,1280613600000,2618;13543;15891
data,1293836400000,2618;1342;15891
data,1196463600000,2618;5785;15892
data,1207000800000,2618;10990;15892
data,1214863200000,2618;18007;15892
data,1225494000000,2618;16255;15892
data,1304937940110,2618;12702;15892
data,1212271200000,2618;13085;15893
data,1246399200000,2618;5498;15893
data,1277935200000,2618;3965;15894
data,1241128800000,2618;11416;15894
data,1141167600000,2618;186;15894
data,1257030000000,2618;4494;15894
data,1222812000000,2618;712;15895
data,1251756000000,2618;5134;15895
data,1243807200000,2618;15546;15895
data,1293836400000,2618;7047;15895
data,1270072800000,2618;17482;15895
data,1283292000000,2618;71;15896
data,1201820400000,2618;3859;15896
data,1217541600000,2619;285;15897
data,1222812000000,2619;8120;15897
data,1257030000000,2619;4828;15897
data,1280613600000,2619;15919;15897
data,1233442800000,2619;945;15897
data,1262300400000,2619;385;15897
data,1254348000000,2620;8481;15897
data,1280613600000,2620;3866;15898
data,1251756000000,2620;18717;15898
data,1204326000000,2620;9974;15898
data,1188597600000,2620;1090;15899
data,1283292000000,2620;581;15899
data,1254348000000,2620;10657;15899
data,1246399200000,2620;5081;15899
data,1241128800000,2621;612;15900
data,1283292000000,2621;182;15901
data,1191189600000,2621;17382;15901
data,1272664800000,2621;1510;15902
data,1177970400000,2621;735;15903
data,1164927600000,2621;14951;15903
data,1204326000000,2621;734;15903
data,1249077600000,2621;4124;15903
data,1293836400000,2621;1412;15904
data,1251756000000,2621;4002;15904
data,1304690182097,2621;71;15904
data,1283292000000,2621;6962;15904
data,1204326000000,2621;14225;15905
data,1183240800000,2621;9238;15905
data,1214863200000,2621;6542;15906
data,1201820400000,2621;601;15907
data,1283292000000,2621;4939;15907
data,1217541600000,2621;2667;15908
data,1272664800000,2622;1075;15908
data,1167606000000,2622;15792;15908
data,1283292000000,2622;4465;15908
data,1291158000000,2622;4089;15908
data,1257030000000,2622;6140;15908
data,1257030000000,2622;86;15908
data,1191189600000,2622;4018;15908
data,1267398000000,2622;2842;15909
data,1235862000000,2622;2175;15910
data,1172703600000,2622;1883;15910
data,1235862000000,2622;2961;15911
data,1172703600000,2622;11917;15911
data,1246399200000,2622;4704;15911
data,1267398000000,2622;4250;15911
data,1270072800000,2622;1098;15911
data,1183240800000,2622;15566;15911
data,1272664800000,2622;15191;15911
data,1259622000000,2622;407;15911
data,1199142000000,2622;969;15911
data,1209592800000,2622;30;15912
data,1228086000000,2622;7789;15912
data,1180648800000,2622;1372;15913
data,1304702087076,2622;903;15914
data,1204326000000,2622;10583;15914
data,1241128800000,2622;6336;15915
data,1222812000000,2622;5830;15915
data,1191189600000,2622;2183;15916
data,1246399200000,2622;7895;15917
data,1222812000000,2622;1651;15917
data,1280613600000,2622;4505;15917
data,1285884000000,2622;208;15917
data,1251756000000,2622;3219;15917
data,1291158000000,2622;16956;15917
data,1241128800000,2622;3361;15917
data,1175378400000,2622;17522;15917
data,1304614363555,2622;7692;15917
data,1277935200000,2622;15178;15917
data,1304676527726,2622;928;15918
data,1280613600000,2622;4348;15919
data,1283292000000,2622;296;15919
data,1264978800000,2622;8512;15919
data,1298934000000,2622;14666;15920
data,1262300400000,2622;288;15921
data,1241128800000,2622;18400;15921
data,1267398000000,2622;240;15921
data,1209592800000,2622;18740;15921
data,1262300400000,2622;9298;15921
data,1257030000000,2622;2351;15921
data,1159653600000,2622;349;15922
data,1196463600000,2622;403;15923
data,1177970400000,2622;13812;15923
data,1298934000000,2623;14147;15923
data,1304608255600,2623;2599;15923
data,1288566000000,2623;71;15923
data,1267398000000,2623;8790;15923
data,1254348000000,2623;11638;15923
data,1235862000000,2623;159;15924
data,1209592800000,2623;2138;15924
data,1177970400000,2623;7514;15924
data,1304690149609,2623;9907;15924
data,1285884000000,2623;12370;15924
data,1183240800000,2623;72;15925
data,1296514800000,2623;1358;15926
data,1207000800000,2623;910;15927
data,1288566000000,2623;11081;15927
data,1293836400000,2623;3626;15927
data,1304615576138,2623;15189;15927
data,1246399200000,2623;3489;15927
data,1257030000000,2623;16201;15927
data,1204326000000,2623;18496;15928
data,1277935200000,2623;779;15929
data,1162335600000,2623;6763;15929
data,1285884000000,2623;11227;15929
data,1257030000000,2623;1151;15929
data,1280613600000,2623;14973;15929
data,1267398000000,2624;8884;15929
data,1212271200000,2624;256;15929
data,1199142000000,2624;1895;15930
data,1262300400000,2624;12551;15930
data,1288566000000,2625;9431;15930
data,1277935200000,2625;167;15931
data,1296514800000,2625;3309;15931
data,1235862000000,2625;8277;15931
data,1272664800000,2625;906;15931
data,1212271200000,2625;1892;15932
data,1238536800000,2625;9699;15932
data,1225494000000,2625;1672;15933
data,1228086000000,2625;15792;15933
data,1243807200000,2625;2341;15934
data,1188597600000,2625;7511;15934
data,1125525600000,2625;12987;15935
data,1288566000000,2625;6903;15936
data,1283292000000,2625;689;15937
data,1291158000000,2625;2183;15938
data,1243807200000,2625;9351;15938
data,1277935200000,2625;2894;15938
data,1283292000000,2625;779;15939
data,1212271200000,2625;8073;15939
data,1259622000000,2625;1118;15940
data,1238536800000,2625;428;15941
data,1151704800000,2625;959;15942
data,1159653600000,2625;299;15943
data,1254348000000,2625;11500;15943
data,1288566000000,2625;8742;15943
data,1214863200000,2625;2437;15943
data,1285884000000,2625;6342;15943
data,1249077600000,2625;14498;15943
data,1183240800000,2625;3985;15943
data,1277935200000,2625;5419;15943
data,1254348000000,2625;1426;15944
data,1249077600000,2625;419;15945
data,1209592800000,2625;10784;15945
data,1154383200000,2625;2288;15945
data,1264978800000,2625;14860;15945
data,1204326000000,2625;12811;15945
data,1196463600000,2625;1810;15945
data,1291158000000,2625;9063;15945
data,1162335600000,2625;1603;15945
data,1275343200000,2625;8392;15945
data,1241128800000,2625;538;15945
data,1283292000000,2625;13321;15945
data,1209592800000,2625;4977;15945
data,1188597600000,2625;15272;15945
data,1207000800000,2625;1898;15946
data,1180648800000,2625;10572;15946
data,1291158000000,2625;1835;15947
data,1172703600000,2625;855;15947
data,1228086000000,2625;1265;15947
data,1241128800000,2625;1743;15947
data,1246399200000,2625;2842;15948
data,1225494000000,2625;576;15949
data,1201820400000,2626;16203;15949
data,1183240800000,2626;11641;15949
data,1162335600000,2626;206;15950
data,1254348000000,2626;2588;15950
data,1172703600000,2626;17469;15950
data,1288566000000,2626;10847;15951
data,1280613600000,2626;17286;15951
data,1291158000000,2626;1865;15951
data,1304603093682,2626;18198;15951
data,1262300400000,2626;416;15952
data,1228086000000,2626;5184;15952
data,1214863200000,2626;316;15952
data,1304698336718,2626;17619;15952
data,1291158000000,2626;1019;15952
data,1212271200000,2626;9977;15952
data,1154383200000,2626;2292;15952
data,1154383200000,2626;8642;15952
data,1235862000000,2626;6568;15952
data,1264978800000,2626;2192;15952
data,1201820400000,2626;14141;15952
data,1204326000000,2626;17522;15952
data,1172703600000,2626;11822;15952
data,1275343200000,2627;14110;15952
data,1296514800000,2628;13401;15952
data,1222812000000,2628;3445;15953
data,1285884000000,2628;690;15953
data,1291158000000,2628;3241;15953
data,1280613600000,2628;162;15954
data,1162335600000,2628;16902;15954
data,1204326000000,2629;215;15954
data,1296514800000,2629;3710;15954
data,1291158000000,2629;13268;15954
data,1209592800000,2629;7896;15954
data,1193871600000,2629;11301;15954
data,1235862000000,2630;6640;15954
data,1280613600000,2630;4283;15955
data,1249077600000,2630;2536;15955
data,1285884000000,2630;292;15956
data,1204326000000,2630;2853;15957
data,1272664800000,2630;11756;15957
data,1230764400000,2630;7321;15957
data,1267398000000,2630;5666;15957
data,1204326000000,2630;9193;15957
data,1296514800000,2630;1122;15958
data,1283292000000,2630;2664;15958
data,1277935200000,2630;5076;15958
data,1304604464128,2630;3382;15959
data,1204326000000,2630;3456;15959
data,1262300400000,2630;3525;15959
data,1293836400000,2630;16644;15959
data,1304598603305,2630;2198;15959
data,1304604417195,2631;994;15959
data,1270072800000,2631;230;15960
data,1204326000000,2631;3593;15960
data,1235862000000,2631;3954;15961
data,1291158000000,2631;1614;15961
data,1251756000000,2631;8563;15962
data,1138748400000,2631;7929;15962
data,1249077600000,2631;152;15963
data,1272664800000,2631;5784;15963
data,1238536800000,2631;231;15963
data,1228086000000,2631;1947;15964
data,1259622000000,2631;2559;15964
data,1298934000000,2631;9256;15965
data,1280613600000,2631;9481;15965
data,1209592800000,2631;17470;15965
data,1212271200000,2631;825;15966
data,1267398000000,2631;6140;15966
data,1246399200000,2632;265;15967
data,1277935200000,2632;689;15968
data,1193871600000,2632;57;15968
data,1275343200000,2632;1449;15969
data,1228086000000,2632;3620;15969
data,1280613600000,2632;8184;15969
data,1304599045558,2632;7879;15969
data,1298934000000,2632;3581;15970
data,1291158000000,2632;12827;15970
data,1249077600000,2632;1244;15971
data,1293836400000,2632;17236;15971
data,1193871600000,2632;9503;15971
data,1185919200000,2632;2787;15971
data,1238536800000,2632;1814;15971
data,1251756000000,2632;82;15972
data,1254348000000,2632;15528;15972
data,1204326000000,2632;3998;15972
data,1167606000000,2632;1239;15972
data,1125525600000,2632;4647;15972
data,1217541600000,2632;462;15972
data,1277935200000,2632;13834;15972
data,1196463600000,2632;3110;15973
data,1291158000000,2632;99;15973
data,1233442800000,2632;349;15974
data,1259622000000,2632;3972;15975
data,1141167600000,2633;8983;15975
data,1238536800000,2633;196;15975
data,1264978800000,2633;7039;15975
data,1196463600000,2633;11102;15975
data,1262300400000,2633;329;15976
data,1217541600000,2633;15839;15976
data,1288566000000,2633;2602;15976
data,1177970400000,2633;1672;15977
data,1183240800000,2633;13066;15977
data,1164927600000,2634;215;15978
data,1193871600000,2635;1253;15978
data,1304600006472,2635;1097;15979
data,1272664800000,2635;9347;15979
data,1241128800000,2635;2955;15979
data,1191189600000,2635;11968;15979
data,1154383200000,2635;1314;15979
data,1201820400000,2635;8122;15979
data,1201820400000,2635;5226;15979
data,1283292000000,2635;11792;15979
data,1270072800000,2635;2961;15979
data,1304935819593,2635;2864;15980
data,1254348000000,2635;4254;15980
data,1222812000000,2635;4787;15980
data,1275343200000,2635;1346;15981
data,1280613600000,2635;4709;15982
data,1196463600000,2636;12638;15982
data,1291158000000,2637;6403;15982
data,1275343200000,2637;12612;15982
data,1251756000000,2637;9902;15982
data,1254348000000,2637;8;15983
data,1288566000000,2637;64;15984
data,1254348000000,2637;1469;15984
data,1285884000000,2637;16950;15984
data,1146434400000,2637;3281;15985
data,1222812000000,2637;6140;15985
data,1288566000000,2637;2681;15986
data,1228086000000,2637;16745;15986
data,1291158000000,2637;292;15987
data,1293836400000,2637;3639;15987
data,1222812000000,2637;17212;15987
data,1162335600000,2637;10516;15987
data,1188597600000,2637;14632;15987
data,1214863200000,2637;55;15988
data,1298934000000,2637;2723;15988
data,1272664800000,2637;511;15989
data,1257030000000,2637;1639;15990
data,1254348000000,2637;14061;15990
data,1228086000000,2637;10961;15990
data,1209592800000,2637;6789;15990
data,1183240800000,2637;1416;15990
data,1291158000000,2637;11128;15991
data,1249077600000,2637;1403;15991
data,1217541600000,2637;3075;15991
data,1275343200000,2637;2869;15991
data,1180648800000,2637;4670;15991
data,1230764400000,2637;13315;15991
data,1304596429182,2637;1078;15992
data,1280613600000,2637;13375;15993
data,1288566000000,2637;71;15993
data,1291158000000,2637;6210;15993
data,1164927600000,2637;15178;15993
data,1283292000000,2637;9498;15994
data,1220220000000,2637;2901;15994
data,1146434400000,2637;2830;15994
data,1285884000000,2637;12113;15994
data,1122847200000,2637;1739;15994
data,1275343200000,2637;8595;15994
data,1259622000000,2638;6081;15994
data,1196463600000,2638;84;15994
data,1204326000000,2638;4460;15994
data,1285884000000,2638;712;15994
data,1254348000000,2638;17094;15994
data,1275343200000,2638;228;15995
data,1291158000000,2638;16626;15995
data,1304932026104,2638;15839;15995
data,1249077600000,2638;6389;15996
data,1249077600000,2638;16374;15996
data,1217541600000,2638;66;15996
data,1222812000000,2638;440;15997
data,1214863200000,2638;3966;15997
data,1254348000000,2638;1272;15997
data,1193871600000,2638;999;15998
data,1199142000000,2638;8312;15998
data,1220220000000,2638;15815;15998
data,1204326000000,2638;5261;15998
data,1304599687724,2638;12890;15998
data,1177970400000,2638;6889;15999
data,1228086000000,2638;1620;15999
data,1304934704443,2638;18180;16000
data,1272664800000,2638;7331;16000
data,1243807200000,2638;16505;16000
data,1204326000000,2638;2818;16000
data,1246399200000,2638;3333;16000
data,1246399200000,2638;2093;16000
data,1183240800000,2638;1669;16000
data,1267398000000,2638;4944;16001
data,1177970400000,2638;7903;16001
data,1293836400000,2638;1110;16001
data,1225494000000,2638;3085;16001
data,1164927600000,2638;1892;16001
data,1222812000000,2638;17646;16001
data,1188597600000,2638;9305;16001
data,1230764400000,2638;1048;16002
data,1262300400000,2638;13531;16002
data,1280613600000,2638;6129;16002
data,1241128800000,2638;8292;16002
data,1275343200000,2638;11919;16002
data,1212271200000,2638;3331;16002
data,1288566000000,2638;10170;16002
data,1291158000000,2638;4300;16002
data,1175378400000,2638;10909;16002
data,1280613600000,2638;17521;16002
data,1257030000000,2638;7193;16002
data,1288566000000,2638;197;16002
data,1233442800000,2638;5795;16003
data,1222812000000,2638;82;16004
data,1217541600000,2638;6659;16005
data,1199142000000,2638;1885;16006
data,1254348000000,2638;2728;16006
data,1270072800000,2638;14852;16006
data,1254348000000,2638;18583;16006
data,1267398000000,2638;3730;16007
data,1298934000000,2638;307;16007
data,1209592800000,2638;7343;16007
data,1191189600000,2639;2013;16007
data,1191189600000,2639;10407;16008
data,1293836400000,2639;16017;16008
data,1188597600000,2639;4228;16008
data,1275343200000,2639;4222;16008
data,1233442800000,2640;4316;16009
data,1212271200000,2641;1019;16010
data,1251756000000,2641;7470;16010
data,1241128800000,2641;5123;16011
data,1304596443416,2641;1028;16012
data,1170284400000,2641;6287;16012
data,1298934000000,2641;625;16013
data,1204326000000,2641;16560;16013
data,1235862000000,2641;11978;16013
data,1201820400000,2641;1046;16014
data,1128117600000,2641;11174;16014
data,1283292000000,2641;295;16015
data,1141167600000,2641;16531;16015
data,1214863200000,2641;4232;16015
data,1304605843394,2641;734;16016
data,1199142000000,2641;172;16017
data,1259622000000,2641;668;16017
data,1217541600000,2641;14895;16017
data,1262300400000,2641;15538;16018
data,1149112800000,2641;12742;16018
data,1304674015546,2642;3171;16019
data,1228086000000,2642;4348;16019
data,1214863200000,2642;1013;16020
data,1209592800000,2642;2918;16021
data,1241128800000,2642;13308;16021
data,1230764400000,2642;5455;16021
data,1138748400000,2642;613;16022
data,1262300400000,2643;14516;16022
data,1257030000000,2643;7349;16022
data,1212271200000,2643;1890;16023
data,1172703600000,2643;5148;16023
data,1288566000000,2643;3593;16023
data,1214863200000,2643;9944;16023
data,1272664800000,2643;12496;16023
data,1233442800000,2643;14147;16023
data,1285884000000,2643;198;16024
data,1296514800000,2643;790;16024
data,1201820400000,2643;370;16025
data,1259622000000,2643;6257;16025
data,1272664800000,2643;599;16025
data,1157061600000,2643;1375;16026
data,1304600321280,2643;6560;16026
data,1154383200000,2643;70;16026
data,1233442800000,2643;1747;16026
data,1246399200000,2643;1561;16027
data,1304605842149,2643;2347;16027
data,1262300400000,2643;3100;16027
data,1214863200000,2643;1068;16027
data,1264978800000,2643;2411;16027
data,1264978800000,2643;855;16028
data,1235862000000,2643;4251;16029
data,1267398000000,2643;11001;16029
data,1122847200000,2643;16624;16029
data,1249077600000,2643;14532;16029
data,1246399200000,2643;5510;16029
data,1249077600000,2643;424;16030
data,1214863200000,2643;292;16031
data,1136070000000,2643;212;16032
data,1257030000000,2643;1739;16033
data,1243807200000,2643;288;16034
data,1272664800000,2643;6528;16034
data,1270072800000,2644;220;16035
data,1246399200000,2644;4000;16035
data,1291158000000,2645;8800;16035
data,1175378400000,2645;12733;16035
data,1233442800000,2645;15347;16035
data,1136070000000,2645;10039;16035
data,1254348000000,2645;6052;16035
data,1175378400000,2645;5503;16036
data,1199142000000,2645;11701;16036
data,1230764400000,2645;1110;16036
data,1199142000000,2645;2732;16036
data,1283292000000,2645;190;16037
data,1191189600000,2645;1145;16038
data,1246399200000,2645;7644;16038
data,1246399200000,2645;6881;16038
data,1228086000000,2645;1091;16038
data,1277935200000,2645;455;16038
data,1267398000000,2645;8647;16038
data,1193871600000,2645;17887;16039
data,1291158000000,2645;10918;16039
data,1304603614309,2645;1489;16039
data,1267398000000,2645;13401;16039
data,1167606000000,2645;2552;16039
data,1212271200000,2645;868;16040
data,1199142000000,2645;176;16041
data,1249077600000,2645;4948;16041
data,1230764400000,2645;5789;16041
data,1228086000000,2645;9650;16041
data,1296514800000,2645;3891;16041
data,1222812000000,2645;3087;16042
data,1267398000000,2645;1861;16042
data,1243807200000,2645;11514;16042
data,1199142000000,2645;9437;16042
data,1191189600000,2645;3870;16042
data,1304934655355,2645;7692;16042
data,1222812000000,2645;720;16042
data,1288566000000,2645;14033;16042
data,1222812000000,2645;2226;16043
data,1262300400000,2645;8211;16043
data,1157061600000,2645;967;16043
data,1275343200000,2645;2936;16043
data,1262300400000,2645;11405;16043
data,1254348000000,2645;3309;16043
data,1267398000000,2645;5267;16043
data,1272664800000,2645;18708;16043
data,1254348000000,2645;3734;16043
data,1214863200000,2645;811;16043
data,1246399200000,2645;4820;16043
data,1209592800000,2645;16852;16043
data,1270072800000,2645;1376;16043
data,1225494000000,2645;3588;16043
data,1272664800000,2645;423;16044
data,1188597600000,2645;18566;16044
data,1296514800000,2645;5649;16044
data,1183240800000,2645;5132;16044
data,1204326000000,2645;1103;16045
data,1243807200000,2645;3373;16045
data,1170284400000,2645;4317;16046
data,1204326000000,2645;9502;16046
data,1207000800000,2645;69;16047
data,1272664800000,2645;4024;16047
data,1241128800000,2645;11977;16047
data,1238536800000,2645;3741;16048
data,1293836400000,2645;1412;16049
data,1293836400000,2645;5359;16049
data,1264978800000,2645;5176;16049
data,1275343200000,2645;2468;16050
data,1259622000000,2645;6873;16050
data,1191189600000,2645;7805;16051
data,1235862000000,2645;195;16051
data,1180648800000,2645;12736;16051
data,1257030000000,2646;12627;16051
data,1217541600000,2646;205;16052
data,1293836400000,2646;14367;16052
data,1241128800000,2646;15103;16052
data,1235862000000,2646;2688;16052
data,1204326000000,2646;3314;16052
data,1254348000000,2646;12352;16052
data,1267398000000,2646;1226;16053
data,1180648800000,2646;2869;16054
data,1207000800000,2646;10046;16054
data,1288566000000,2646;5486;16054
data,1280613600000,2646;6958;16054
data,1183240800000,2646;4087;16054
data,1230764400000,2646;15191;16054
data,1267398000000,2646;528;16055
data,1267398000000,2646;630;16056
data,1164927600000,2646;5718;16056
data,1296514800000,2646;154;16057
data,1257030000000,2646;14960;16057
data,1180648800000,2646;6816;16057
data,1183240800000,2647;10444;16057
data,1159653600000,2647;289;16058
data,1298934000000,2647;1005;16058
data,1270072800000,2647;17176;16059
data,1149112800000,2647;8198;16059
data,1262300400000,2647;4543;16059
data,1214863200000,2647;450;16060
data,1283292000000,2647;310;16061
data,1283292000000,2647;1947;16061
data,1204326000000,2647;525;16062
data,1222812000000,2647;4914;16062
data,1207000800000,2648;8583;16062
data,1201820400000,2648;890;16062
data,1217541600000,2648;13690;16062
data,1293836400000,2648;15761;16062
data,1272664800000,2648;301;16063
data,1180648800000,2648;14367;16063
data,1291158000000,2649;9658;16063
data,1217541600000,2649;16184;16063
data,1280613600000,2649;15755;16063
data,1154383200000,2649;3721;16064
data,1141167600000,2649;159;16065
data,1183240800000,2649;15075;16065
data,1277935200000,2649;14094;16065
data,1246399200000,2649;12026;16065
data,1264978800000,2649;2780;16065
data,1285884000000,2649;2797;16066
data,1228086000000,2649;11339;16066
data,1288566000000,2649;8196;16066
data,1257030000000,2649;11001;16066
data,1228086000000,2649;706;16067
data,1280613600000,2649;11763;16067
data,1233442800000,2649;2343;16067
data,1283292000000,2649;3867;16067
data,1267398000000,2649;10879;16067
data,1214863200000,2649;908;16068
data,1241128800000,2649;2478;16068
data,1204326000000,2649;6034;16068
data,1277935200000,2650;10233;16069
data,1228086000000,2650;4373;16069
data,1235862000000,2650;1116;16070
data,1209592800000,2650;6041;16070
data,1257030000000,2650;4561;16070
data,1235862000000,2650;3085;16070
data,1220220000000,2650;4931;16070
data,1230764400000,2650;36;16071
data,1238536800000,2650;344;16072
data,1157061600000,2650;2780;16072
data,1214863200000,2650;768;16072
data,1162335600000,2650;13010;16072
data,1251756000000,2650;3628;16072
data,1246399200000,2650;885;16073
data,1270072800000,2650;3762;16073
data,1238536800000,2650;1605;16073
data,1251756000000,2650;5152;16073
data,1204326000000,2650;10923;16073
data,1264978800000,2650;1013;16073
data,1222812000000,2650;1713;16074
data,1209592800000,2650;10961;16074
data,1191189600000,2650;490;16075
data,1217541600000,2650;55;16076
data,1157061600000,2650;1406;16076
data,1220220000000,2650;12005;16076
data,1275343200000,2650;14898;16076
data,1254348000000,2650;14401;16076
data,1270072800000,2650;16776;16076
data,1204326000000,2650;7784;16076
data,1283292000000,2650;11124;16076
data,1291158000000,2650;13896;16076
data,1304671082856,2651;17945;16076
data,1259622000000,2651;7823;16076
data,1209592800000,2651;13244;16076
data,1280613600000,2651;1185;16077
data,1251756000000,2651;501;16077
data,1283292000000,2651;1408;16078
data,1293836400000,2651;312;16078
data,1304682202940,2651;3753;16079
data,1264978800000,2651;229;16080
data,1270072800000,2651;17872;16080
data,1304608269678,2651;12485;16080
data,1233442800000,2651;17559;16080
data,1185919200000,2651;18647;16080
data,1235862000000,2651;2544;16081
data,1270072800000,2651;14859;16082
data,1193871600000,2651;98;16083
data,1298934000000,2651;15045;16083
data,1238536800000,2651;4790;16083
